,date,wallet_address,sent_amount_btc,received_amount_btc
26779,2025-01-18,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,610.00025232
26778,2025-01-18,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,571.83381082
28490,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.886239
28489,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.96598
28491,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.881671
28492,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,29.99985,0.0
28493,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.904571
28494,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,4.926439,0.0
28495,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.03249,0.0
28496,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.926439
28497,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.963075
28498,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.999176
28488,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.99329
28487,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.999671
28486,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.0161
14911,2025-01-18,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,1003.82540339,731.82540339
28485,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.399868,0.0
28499,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.99268
28500,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.011476
28501,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.03249
28502,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.98229
14910,2025-01-18,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,268.933
3532,2025-01-18,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10149.41737872,10134.41736063
28484,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.01697
28483,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.01427
3533,2025-01-18,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,21.52620511
28482,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.01827
28481,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.067068
28480,2025-01-18,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.07465
26780,2025-01-18,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,637.7459487,27.74579908
24654,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,2.17124754
26777,2025-01-18,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,527.74478893,377.74477388
24655,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,259.88464547,36.68447682
15856,2025-01-18,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,202.21324586,2.21324586
24657,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,500.0
9853,2025-01-18,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,61.96731626
24661,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,500.0
24660,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,500.0
9854,2025-01-18,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18044.84692171,18012.94078822
24662,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,304.19482874,301.63284557
9850,2025-01-18,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18063.06546615,18043.00606904
9851,2025-01-18,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18072.29579418,18063.06546615
21624,2025-01-18,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,377.81968225,35.0711754
24663,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,500.0
24656,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,419.16300153,320.71698673
11628,2025-01-18,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,16269.06735749,16211.70708525
19740,2025-01-18,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.29277581
19739,2025-01-18,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.8372309,0.0
19738,2025-01-18,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.50034252
19737,2025-01-18,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,4.96963208,0.0
19736,2025-01-18,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.01542854
19735,2025-01-18,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,10.11478171,0.0
21623,2025-01-18,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,54.82093964,1.15168699
24659,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,532.75377842,462.75376488
24658,2025-01-18,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,301.63284557,231.63283203
19741,2025-01-18,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.3677753
9852,2025-01-18,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18074.90810448,18072.29579418
9848,2025-01-19,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,38.54478587
26775,2025-01-19,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,17.7447688,17.74436472
26774,2025-01-19,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,17.74436472,5.3443545
26773,2025-01-19,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,577.17816532,545.17815272
9849,2025-01-19,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18043.00606904,18018.3820587
26771,2025-01-19,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,557.57815272,543.9017376
20712,2025-01-19,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,2.20633084
20713,2025-01-19,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.04859965
28458,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.02875
28457,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.99239
28456,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.9502
28469,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.070574
26772,2025-01-19,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,12.4
9847,2025-01-19,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,0.37421552
20711,2025-01-19,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.81602201
9845,2025-01-19,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18061.03978,18037.70880043
19734,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,4.59933094,0.0
19731,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.96232106
19730,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.787046
1722,2025-01-19,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,2.73e-05
28468,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.029473
28467,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.067068,0.0
28466,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.000868
26208,2025-01-19,bc1qdhvtwg0eealy5d2spua2a89sq05ydvtgjy4uau,0.0,3.3e-06
28465,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.357871,0.0
9846,2025-01-19,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,3.73871991
31,2025-01-19,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,2.73e-05
28463,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.245863,0.0
28462,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.9862
28461,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.00749
20709,2025-01-19,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.87863912
20710,2025-01-19,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.42233982
28470,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.08638
28460,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.03005
28459,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.0088
4941,2025-01-19,bc1qx9t2l3pyny2spqpqlye8svce70nppwtaxwdrp4,0.0,2.73e-05
28464,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.97709
19732,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.81511793
19733,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.80001858
24644,2025-01-19,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.80382908
24646,2025-01-19,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.01535747
14438,2025-01-19,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,179.99990458,79.99986718
28471,2025-01-19,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.073175
1279,2025-01-19,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,2.73e-05
19728,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.93263816
24642,2025-01-19,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,1.21583534
19726,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,3.85798812
24643,2025-01-19,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,15.56904028
19729,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,8.99001487,0.0
24645,2025-01-19,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.27705714
14437,2025-01-19,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,0.0,6e-06
19727,2025-01-19,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,10.47427194,0.0
28435,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.95096
28447,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.481867,0.0
28436,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.94336
28437,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.8981
20706,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.83586547
28446,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,6.27999719
20707,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,6e-06
30,2025-01-20,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06
11624,2025-01-20,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,19.55277464
29,2025-01-20,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06
28,2025-01-20,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06
12941,2025-01-20,1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,123.9999552,73.9999104
27,2025-01-20,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06
26,2025-01-20,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06
19711,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,18.0
28444,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.05459
24,2025-01-20,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06
3529,2025-01-20,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,10.6592936
3530,2025-01-20,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,0.001
28445,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,4.96598,0.0
28434,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.94496
28452,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.02495
28432,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.92456
28450,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.0659
28451,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.08999289
28449,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.14045
28448,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.1257,0.0
18412,2025-01-20,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.3160042
1721,2025-01-20,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,5.46e-06
20698,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.00436667
20699,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.81602201,0.0
20700,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.39314663
20701,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.35400592
20702,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,45.0532
28433,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.91588
20703,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,2.61833572
12385,2025-01-20,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,1468.494,468.49397744
3526,2025-01-20,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10131.58512759,10124.58506866
3527,2025-01-20,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,15.53368447
3528,2025-01-20,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,10.97479789
20705,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,2.20633084,0.0
28431,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.30998995
18413,2025-01-20,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.0141818
11627,2025-01-20,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,16211.70708525,16124.26869344
11626,2025-01-20,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,16124.26869344,16107.69203384
11625,2025-01-20,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,16107.69203384,16080.39607627
3531,2025-01-20,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10134.41736063,10094.41735163
20704,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.8142032,0.0
20708,2025-01-20,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.8142032
25,2025-01-20,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06
18414,2025-01-20,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.00630944
24628,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,24.84077694
19715,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.88985601
19714,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.7518145
19713,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.76845498
26770,2025-01-20,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,360.0
19712,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.78326789
18124,2025-01-20,bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6,0.0,13.8218437
24641,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,271.94823513
19725,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.93263816,0.0
24639,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,267.89990135
24629,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.15218801
24630,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.39178871
24627,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,2.27063949
24631,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.54150932
24633,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.04506874
24634,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,979.68606296,479.68603637
24638,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,95.623908
24637,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,393.36726561,156.36723902
24636,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,783.47075161,283.47072402
24635,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,696.2153755,196.21533894
21622,2025-01-20,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,513.51117473,22.85850646
28455,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.77595,0.0
21621,2025-01-20,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,97.99999048
28454,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.99595
19710,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,2.73112044
28453,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.05349
24632,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.09330078
19716,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,6e-06
24640,2025-01-20,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,115.17060427,30.17053515
9843,2025-01-20,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,66.0998257
19719,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,2.88791223,0.0
9844,2025-01-20,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18037.70880043,17959.70834323
28438,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.92307
28443,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,5.20938
28439,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.05459,0.0
19720,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.63019786
19721,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.25771437
19722,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.81805816
28440,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.95438
19718,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,11.60677274,0.0
9840,2025-01-20,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,11.18961833
9842,2025-01-20,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,12.03410322
28442,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.93708
9841,2025-01-20,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,31.72997958
19723,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,5.41503455,0.0
19724,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.55704643
28441,2025-01-20,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,0.0,4.92498
19717,2025-01-20,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,6e-06
20692,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.00317887
24619,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,4.53109731
18411,2025-01-21,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.23582795
18410,2025-01-21,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.3786016
20688,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.91727595
24618,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,2.62711759
12382,2025-01-21,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,3.3e-06
20687,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.96733937
12278,2025-01-21,1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw,0.0,178.0
18409,2025-01-21,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.3160042,0.01596677
20691,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,26.7992
20697,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.91856782
20693,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.87863912,0.0
24626,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,123.95917999,28.95903886
24624,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.0169869
24623,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.0382473
3525,2025-01-21,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,3.96669652
3524,2025-01-21,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,25.26069489
3523,2025-01-21,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,4.51749621
3522,2025-01-21,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10158.32995628,10088.32989742
12383,2025-01-21,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,978.091
3521,2025-01-21,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,39.66020675
24622,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.25439068
24621,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.9129256
24620,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,1.3706893
12940,2025-01-21,1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,483.0,304.9999546
20696,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.0134272
20695,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.97896749
20694,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.83586547,0.0
12384,2025-01-21,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,3.3e-06
24625,2025-01-21,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,18.77567285
20690,2025-01-21,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,3.09455545
28429,2025-01-21,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.1527,0.0
28422,2025-01-21,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.05349,0.0
28423,2025-01-21,33j5fuJc14aff3Z6vHZBxaHEKMdNmKbRxQ,5.02495,0.0
9836,2025-01-21,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,9.30836817
