,date,whale_address,sent_amount_btc,received_amount_btc
11651,2020-03-11,1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7,0.0,6e-06
9894,2020-03-11,1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4,0.0,6e-06
10720,2020-03-11,1JCrPqogEKEpM9fuFQV7LpF9e8cgf3YZ8m,0.0,6e-06
8873,2020-03-11,1Kq6hXXiSpdp9bg9hDDyqm8ZfvgZmzchjn,0.0,6e-06
13468,2020-03-12,1L9ipUywwErf9EaKCgLqrkoSM5ab3wrjvh,0.0,6e-06
12689,2020-03-12,385VzfGx8gi89AccnhMynEx7cWWVLREXW6,0.0,3410.99984004
11771,2020-03-12,15MZvKjqeNz4AVz2QrHumQcRJq2JVHjFUz,0.0,5.99e-06
13427,2020-03-12,193zge613zys7eSkQYQVd9xubovLN8Sr6j,0.0,6e-06
11950,2020-03-12,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,0.0,5.99e-06
13349,2020-03-12,16oKJMcUZkDbq2tXDr9Fm2HwgBAkJPquyU,0.0,6e-06
2999,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,157.03806197
1749,2020-03-14,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,6e-06
7682,2020-03-14,1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS,0.0,6e-06
1829,2020-03-14,1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRtt,0.0,6e-06
4474,2020-03-14,1DzjE3ANaKLasY2n6e5ToJ4CQCXrvDvwsf,0.0,6e-06
1803,2020-03-14,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,6e-06
4791,2020-03-14,1AYLzYN7SGu5FQLBTADBzqKm4b6Udt6Bw6,0.0,6e-06
1689,2020-03-14,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,6e-06
1596,2020-03-14,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,6e-06
2984,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,176.31388138
1543,2020-03-14,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,6e-06
2985,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
2993,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,16.06454048
2987,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3017,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
1913,2020-03-14,1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,0.0,6e-06
11652,2020-03-14,1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7,0.0,6e-06
3013,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3033,2020-03-14,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3021,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3022,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,141.82843513
3024,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
10063,2020-03-15,18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY,0.0,6e-06
3026,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,85.18976025
2994,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3010,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
2990,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3029,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3018,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
12911,2020-03-15,1Gn1GzVa88T1X3fdhejyq6jrZs43T24xW6,0.0,6e-06
3031,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3032,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,116.98432738
3019,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
2992,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,117.62310216
3027,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,23.76524243
10076,2020-03-15,16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed,0.0,6e-06
13334,2020-03-15,16oKJMcUZkDbq2tXDr9Fm2HwgBAkJPquyU,0.0,6e-06
3007,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
11549,2020-03-15,18eY9oWL2mkXCL1VVwPme2NMmAVhX6EfyM,0.0,6e-06
3004,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,123.27652753
3003,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3008,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
2997,2020-03-15,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
2986,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3028,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3014,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,86.16728495
3012,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,89.11974456
3002,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3009,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
2995,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,12.60968177
2989,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
3001,2020-03-16,17wADqWPK8wZfpRmPkauviq2VDBmhm82rM,0.0,200.0
11264,2020-03-22,1N5NqDWiLVqtU8mEzCNEeEbQVHwuGGChJs,0.0,6e-06
4835,2020-03-22,1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,0.0,8.88e-06
11673,2020-03-22,1MPsPzkBK3w8J6CJyAFUkoiSaxTqWRabsk,0.0,3.156e-05
12095,2020-03-22,14mPMrRm6TdjqHZhd7aBUbuWt5MYWReukR,0.0,6e-06
5711,2020-03-23,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,0.0,6e-06
8373,2020-03-23,1BvNwfxEQwZNRmYQ3eno6e976XyxhCsRXj,0.0,6e-06
11144,2020-03-23,1GX7i8jG8DD1mG85BNnz7xybVhSmw84Uii,0.0,6e-06
12079,2020-03-23,1GMFSWQQQhCQyRNQcac9tDKcvqYCuripVs,0.0,6e-06
2866,2020-03-23,18zuLTKQnLjp987LdxuYvjekYnNAvXif2b,0.0,6e-06
11504,2020-03-26,1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S,0.0,6e-06
4850,2020-03-26,1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,0.0,6e-06
7717,2020-03-26,1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9,0.0,6e-06
7771,2020-03-26,19z6WynrjHeD5MMv6919BuQRwybuen1sRv,0.0,6e-06
7815,2020-03-26,1NJQZhzYac89fDhQCmb1khdjekKNVYLFMY,0.0,6e-06
6494,2020-03-27,1NBX1UZE3EFPTnYNkDfVhRADvVc8v6pRYu,4999.99932547,0.00022547
13448,2020-03-28,1L9ipUywwErf9EaKCgLqrkoSM5ab3wrjvh,0.0,6e-06
12890,2020-03-28,17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb,0.0,6e-06
1653,2020-03-29,1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,0.0,6e-06
4432,2020-03-29,13eEt6myAo1zAC7o7RK5sVxxCNCAgd6ApH,0.0,6e-06
2177,2020-03-29,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,6e-06
9829,2020-03-29,16aEn4p6hK4FMpLtJGpoQZMZ946sDg1Z6n,0.0,6e-06
8874,2020-03-30,1Kq6hXXiSpdp9bg9hDDyqm8ZfvgZmzchjn,0.0,6e-06
6711,2020-03-30,1DR93bfKVCUJkDvPuxbUAEtzYRaJEnwjNt,0.0,6e-06
6234,2020-03-30,138EMxwMtKuvCEUtm4qUfT2x344TSReyiT,0.0,6e-06
8316,2020-04-01,1Btud1pqADgGzgBCZzxzc2b1o1ytk1HYWC,0.0,6e-06
7470,2020-04-01,1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,0.0,6e-06
9896,2020-04-01,1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4,0.0,6e-06
8330,2020-04-01,1BXZng4dcXDnYNRXRgHqWjzT5RwxHHBSHo,0.0,6e-06
13421,2020-04-02,193zge613zys7eSkQYQVd9xubovLN8Sr6j,0.0,6e-06
7608,2020-04-02,1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,0.0,6e-06
7802,2020-04-02,1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR,0.0,6e-06
5820,2020-04-02,1LBBmkr9muf7RjjBbzQQvzNQpRRaVEnavs,0.0,6e-06
8553,2020-04-02,1Miy5sJZSamDZN6xcJJidp9zYxhSrpDeJm,0.0,6e-06
7867,2020-04-03,12ytiN9oWQTRGb6JjZiaoWMAvF9nPWdGX1,0.0,6e-06
4594,2020-04-03,1Ac2JdpQ5c9NeSajdGx6dofxeXkn4S35ft,0.0,6e-06
1767,2020-04-04,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,5.8e-06
2693,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2717,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2713,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2710,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2708,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,68.75204771
2719,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,68.25201079
11943,2020-04-15,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,0.0,1.777e-05
2698,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,33.53750884
2699,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,3.04178607
2729,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,58.05769168
2730,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,187.81098147
2724,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2735,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2687,2020-04-15,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2727,2020-04-16,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2728,2020-04-16,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,116.39111176
2733,2020-04-16,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2709,2020-04-16,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2695,2020-04-16,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,52.93819796
2723,2020-04-16,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,46.98690481
2686,2020-04-16,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2694,2020-04-17,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,33.19868847
2688,2020-04-17,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2700,2020-04-18,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2704,2020-04-18,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2692,2020-04-18,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,97.82455698
2722,2020-04-18,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,20.60790721
2706,2020-04-21,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,2.8194678
2716,2020-04-21,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,9.18226739
2726,2020-04-21,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2732,2020-04-21,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2274,2020-04-22,167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,0.0,0.00014659
2720,2020-04-22,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,40.50621375
2701,2020-04-23,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,12.82396539
2707,2020-04-23,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,113.37036191
2697,2020-04-23,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
2715,2020-04-23,1LjUYdf8mQk9DsrVvuPYeHyJKQq5V1MLsT,0.0,200.0
3148,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3183,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,81.5564692
3180,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,118.75602657
3176,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3173,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3166,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3164,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3159,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3158,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,2.60454741
3153,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,48.72404161
3147,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3167,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,155.28629878
3138,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3136,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,141.18337011
3135,2020-04-27,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,15.3109956
3145,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3174,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3139,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3172,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,98.70378941
3171,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3169,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3168,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,81.65345962
3181,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,180.04650929
3165,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,25.123135
3140,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,152.35841983
3163,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3162,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,46.8769601
3178,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3160,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3134,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,69.66528829
3143,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3155,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,23.91688874
3154,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3146,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,86.05553807
3152,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,95.29293492
3150,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3149,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
3175,2020-04-28,15TbabdR3FKJMpRxDeEetezWKGJwdGXbTY,0.0,200.0
2561,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2563,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2564,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,169.71461005
2565,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2577,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,24.29976841
2556,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2568,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2543,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2550,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2583,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,47.17990852
2582,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,54.59637466
2545,2020-04-29,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2551,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,33.74154787
2580,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2542,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2541,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,49.60483184
2575,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,7.03844002
2566,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2571,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,2.96678302
2567,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2570,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2569,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2573,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2547,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2548,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2584,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,10.21883674
2559,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2558,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2537,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2539,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2555,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,87.11319303
2536,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
2538,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,12.43738759
2553,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,181.2484971
2552,2020-04-30,1GBzbXJmcMjnDyTW2yKJFfeXUGicG1zpC4,0.0,200.0
11662,2020-05-02,1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7,0.0,5.47e-06
1779,2020-05-05,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,9.834e-05
1612,2020-05-05,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,1e-05
1733,2020-05-05,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,9.834e-05
1603,2020-05-06,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,0.00156988
1613,2020-05-06,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,0.01853819
1609,2020-05-06,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,0.00253796
3062,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,31.37035131
3050,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3073,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3044,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3074,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3075,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3045,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,123.17692958
3049,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3076,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3077,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,92.77173903
3048,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3078,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,51.10522547
3046,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,53.70228867
3081,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,120.69545529
3047,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,106.82734079
3083,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,137.90700063
3043,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3051,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,160.36751311
3053,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3072,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3061,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3059,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3064,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3058,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,82.57323814
3066,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,18.9051828
3035,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3057,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3063,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3055,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3039,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,14.54600114
3067,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3069,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,101.60167483
3070,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3071,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,47.43149462
3036,2020-05-08,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3041,2020-05-09,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,200.0
3042,2020-05-09,1NJdqNoC7uPh7MqQhyEynRn9htstEELZDn,0.0,116.56493785
2981,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,167.43696036
2961,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,69.7742958
2936,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2982,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,118.09990941
2980,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2979,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2978,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2974,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2973,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2972,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,47.19010385
2971,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2966,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2964,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2963,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2934,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,12.87338706
2960,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2957,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,189.91686483
2956,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2955,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2954,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
2952,2020-05-10,18f6y4uWnLd7VPzfR2c1dMboihghXYHRH3,0.0,200.0
